Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
0.0,13409,7,1915.6,1024.0,864,7489,2458.6,"void memtile_value_kernel<long long>(T1 *, T1, unsigned long long)"
0.0,13312,2,6656.0,6656.0,4192,9120,3484.6,_compact_visible_shape_contact_pairs_kernel_14d52788_cuda_kernel_forward
0.0,12993,6,2165.5,960.0,928,7681,2711.1,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::FillFunctor<long long>, std::array<char *, (unsigned long long)1>>(int, T2, T3)"
0.0,12833,1,12833.0,12833.0,12833,12833,0.0,repeat_array_kernel_bc1bc19f_cuda_kernel_forward
0.0,12738,1,12738.0,12738.0,12738,12738,0.0,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,12161,1,12161.0,12161.0,12161,12161,0.0,_zero_body_inverse_dynamics_kernel_3d4a3f89_cuda_kernel_forward
0.0,11361,11,1032.8,1024.0,992,1120,45.4,fused_add_mul_sub_mul_mul_add
0.0,11298,2,5649.0,5649.0,1249,10049,6222.5,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::FillFunctor<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,10849,1,10849.0,10849.0,10849,10849,0.0,reset_envs_kernel_b0e3ad58_cuda_kernel_forward
0.0,8867,6,1477.8,1504.0,1377,1568,84.1,split_transform_to_quat_2d_dae3b563_cuda_kernel_forward
0.0,8417,1,8417.0,8417.0,8417,8417,0.0,_remap_reference_kernel_4387e606_cuda_kernel_forward
0.0,7905,1,7905.0,7905.0,7905,7905,0.0,validate_and_correct_inertia_kernel_7044ee8d_cuda_kernel_forward
0.0,7744,2,3872.0,3872.0,3840,3904,45.3,"array_copy_3d_kernel(void *, const void *, wp::vec_t<(unsigned int)3, unsigned long long>, wp::vec_t<(unsigned int)3, unsigned long long>, wp::vec_t<(unsigned int)3, const int *>, wp::vec_t<(unsigned int)3, const int *>, wp::vec_t<(unsigned int)3, unsigned long long>, unsigned long long)"
0.0,7681,2,3840.5,3840.5,2401,5280,2035.8,"void cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::DeviceScanInitKernel<cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::ScanTileState<int, (bool)1>>(T1, int)"
0.0,7393,2,3696.5,3696.5,1472,5921,3145.9,_clear_shape_collision_flags_kernel_43c60105_cuda_kernel_forward
0.0,7137,1,7137.0,7137.0,7137,7137,0.0,"void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(long long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)"
0.0,6784,1,6784.0,6784.0,6784,6784,0.0,update_shape_mappings_kernel_8592a150_cuda_kernel_forward
0.0,6657,1,6657.0,6657.0,6657,6657,0.0,repeat_array_kernel_e4615b4a_cuda_kernel_forward
0.0,6241,1,6241.0,6241.0,6241,6241,0.0,sync_worldbody_geom_xposes_kernel_b800af83_cuda_kernel_forward
0.0,6048,2,3024.0,3024.0,2944,3104,113.1,"void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatter_fill_internal_kernel<at::native::OpaqueType<(int)8>, long long>::operator ()<at::native::TensorAssign>(at::TensorIterator &, at::native::OpaqueType<(int)8>, long long, long long, long long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,5537,1,5537.0,5537.0,5537,5537,0.0,_init_subtreemass_a34720d1_cuda_kernel_forward
0.0,5472,1,5472.0,5472.0,5472,5472,0.0,compute_shape_world_transforms_47e17149_cuda_kernel_forward
0.0,5377,1,5377.0,5377.0,5377,5377,0.0,compute_shape_bvh_bounds_14f038b0_cuda_kernel_forward
0.0,5281,1,5281.0,5281.0,5281,5281,0.0,_replace_joint_type_kernel_4b8b8e57_cuda_kernel_forward
0.0,5249,1,5249.0,5249.0,5249,5249,0.0,_mark_body_flag_kernel_1194d90b_cuda_kernel_forward
0.0,4801,1,4801.0,4801.0,4801,4801,0.0,_disable_joints_kernel_eb426f0b_cuda_kernel_forward
0.0,4769,1,4769.0,4769.0,4769,4769,0.0,compute_particle_bvh_bounds_af1b7974_cuda_kernel_forward
0.0,4705,1,4705.0,4705.0,4705,4705,0.0,"wp::compute_total_bounds(const wp::vec_t<(unsigned int)3, float> *, const wp::vec_t<(unsigned int)3, float> *, wp::vec_t<(unsigned int)3, float> *, wp::vec_t<(unsigned int)3, float> *, int)"
0.0,4481,3,1493.7,1504.0,1473,1504,17.9,set_model_articulation_mask_per_world_kernel_7b6292eb_cuda_kernel_forward
0.0,4225,1,4225.0,4225.0,4225,4225,0.0,"void cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::DeviceRadixSortHistogramKernel<cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::detail::radix::policy_hub<unsigned long long, SortPayload<(int)4>, unsigned int>::Policy1000, (bool)0, unsigned long long, unsigned int, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::detail::identity_decomposer_t>(T4 *, const T3 *, T4, int, int, T5)"
0.0,4193,1,4193.0,4193.0,4193,4193,0.0,"wp::mark_packed_leaf_nodes(int, const int *, const int *, const int *, const unsigned long long *, wp::BVHPackedNodeHalf *, wp::BVHPackedNodeHalf *, int)"
0.0,4192,1,4192.0,4192.0,4192,4192,0.0,"wp::build_leaves(const wp::vec_t<(unsigned int)3, float> *, const wp::vec_t<(unsigned int)3, float> *, int, const int *, int *, int *, wp::BVHPackedNodeHalf *, wp::BVHPackedNodeHalf *)"
0.0,3584,2,1792.0,1792.0,1760,1824,45.3,get_root_com_pose_from_root_link_pose_b706d044_cuda_kernel_forward
0.0,3584,4,896.0,896.0,896,896,0.0,"void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(long long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)"
0.0,3265,1,3265.0,3265.0,3265,3265,0.0,compute_nodal_state_w_c8daa653_cuda_kernel_forward
0.0,3169,1,3169.0,3169.0,3169,3169,0.0,compute_enabled_shapes_70ba08e9_cuda_kernel_forward
0.0,2624,2,1312.0,1312.0,1280,1344,45.3,update_default_joint_values_94439699_cuda_kernel_forward
0.0,2496,1,2496.0,2496.0,2496,2496,0.0,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<long long, at::native::ArgMaxOps<long long>, unsigned int, long long, (int)4, (int)4>>(T3)"
0.0,2464,1,2464.0,2464.0,2464,2464,0.0,"void at::native::<unnamed>::write_indices<long long>(long long *, at::native::<unnamed>::TensorDims<T1>, int, T1, long long *, long long)"
0.0,2080,1,2080.0,2080.0,2080,2080,0.0,get_body_com_pose_from_body_link_pose_5940b76d_cuda_kernel_forward
0.0,1952,2,976.0,976.0,960,992,22.6,"void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)"
0.0,1857,2,928.5,928.5,864,993,91.2,"wp::memset_kernel(int *, int, unsigned long long)"
0.0,1856,1,1856.0,1856.0,1856,1856,0.0,"wp::compute_morton_codes(const wp::vec_t<(unsigned int)3, float> *, const wp::vec_t<(unsigned int)3, float> *, int, const wp::vec_t<(unsigned int)3, float> *, const wp::vec_t<(unsigned int)3, float> *, int *, unsigned long long *, const int *)"
0.0,1664,1,1664.0,1664.0,1664,1664,0.0,concat_joint_pos_limits_lower_and_upper_47a833bf_cuda_kernel_forward
0.0,1536,1,1536.0,1536.0,1536,1536,0.0,set_kinematic_flags_to_one_fd455eb1_cuda_kernel_forward
0.0,1472,1,1472.0,1472.0,1472,1472,0.0,_zero_particle_mass_kernel_f35baa97_cuda_kernel_forward
0.0,1376,1,1376.0,1376.0,1376,1376,0.0,_clear_particle_flag_kernel_cf97181a_cuda_kernel_forward
0.0,1248,1,1248.0,1248.0,1248,1248,0.0,"wp::compute_key_deltas(const unsigned long long *, int *, int)"
0.0,1216,1,1216.0,1216.0,1216,1216,0.0,update_soft_joint_pos_limits_ca01ff7f_cuda_kernel_forward
0.0,1184,1,1184.0,1184.0,1184,1184,0.0,"void cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::DeviceRadixSortExclusiveSumKernel<cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::detail::radix::policy_hub<unsigned long long, SortPayload<(int)4>, unsigned int>::Policy1000, unsigned int>(T2 *)"
0.0,1088,1,1088.0,1088.0,1088,1088,0.0,"wp::compute_total_inv_edges(const wp::vec_t<(unsigned int)3, float> *, const wp::vec_t<(unsigned int)3, float> *, wp::vec_t<(unsigned int)3, float> *)"
