NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.__init__,PushPop,2418544,2413424,1,4,4256,1064.0,1056.0,1056,1088,16.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.__init__,PushPop,2418544,2413424,1,4,4225,1056.3,1056.0,1056,1057,0.5,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.__init__,PushPop,2418544,2413424,1,2,4224,2112.0,2112.0,2080,2144,45.3,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.__init__,PushPop,2418544,2413424,1,4,3808,952.0,960.0,928,960,16.0,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::FillFunctor<long long>, std::array<char *, (unsigned long long)1>>(int, T2, T3)"
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.__init__,PushPop,2418544,2413424,1,2,3617,1808.5,1808.5,1696,1921,159.1,"void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)2, (int)128, (int)1, (int)16>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.__init__,PushPop,2418544,2413424,1,4,3584,896.0,896.0,896,896,0.0,"void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(long long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)"
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.__init__,PushPop,2418544,2413424,1,1,3136,3136.0,3136.0,3136,3136,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)1>>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.__init__,PushPop,2418544,2413424,1,3,2817,939.0,928.0,928,961,19.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<char *, (unsigned long long)1>>(int, T2, T3)"
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.__init__,PushPop,2418544,2413424,1,1,2496,2496.0,2496.0,2496,2496,0.0,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<long long, at::native::ArgMaxOps<long long>, unsigned int, long long, (int)4, (int)4>>(T3)"
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.__init__,PushPop,2418544,2413424,1,1,2464,2464.0,2464.0,2464,2464,0.0,"void at::native::<unnamed>::write_indices<long long>(long long *, at::native::<unnamed>::TensorDims<T1>, int, T1, long long *, long long)"
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.__init__,PushPop,2418544,2413424,1,1,2208,2208.0,2208.0,2208,2208,0.0,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<bool, at::native::func_wrapper_t<bool, at::native::and_kernel_cuda(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(bool, bool) (instance 1)]>, unsigned int, bool, (int)4, (int)4>>(T3)"
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.__init__,PushPop,2418544,2413424,1,2,2176,1088.0,1088.0,1088,1088,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.__init__,PushPop,2418544,2413424,1,1,2144,2144.0,2144.0,2144,2144,0.0,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long long) (instance 1)], std::array<char *, (unsigned long long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.__init__,PushPop,2418544,2413424,1,2,1952,976.0,976.0,960,992,22.6,"void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)"
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.__init__,PushPop,2418544,2413424,1,1,1249,1249.0,1249.0,1249,1249,0.0,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::FillFunctor<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.__init__,PushPop,2418544,2413424,1,1,1056,1056.0,1056.0,1056,1056,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<bool>, std::array<char *, (unsigned long long)1>>(int, T2, T3)"
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.reset,PushPop,2418544,2413424,1,6,109580,18263.3,17954.0,17634,19810,790.8,reset_wrench_composer_index_4b6bf2f5_cuda_kernel_forward
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.reset,PushPop,2418544,2413424,1,1,29603,29603.0,29603.0,29603,29603,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)1>>(at::TensorIterator &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.reset,PushPop,2418544,2413424,1,1,21410,21410.0,21410.0,21410,21410,0.0,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long long) (instance 1)], std::array<char *, (unsigned long long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.reset,PushPop,2418544,2413424,1,1,10849,10849.0,10849.0,10849,10849,0.0,reset_envs_kernel_b0e3ad58_cuda_kernel_forward
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.update,PushPop,2418544,2413424,49,98,332579,3393.7,2592.0,2400,29315,4086.7,derive_body_acceleration_from_body_com_velocities_d7161d69_cuda_kernel_forward
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.update,PushPop,2418544,2413424,49,49,208403,4253.1,2753.0,2592,43909,7334.3,get_body_com_acc_from_body_com_vel_ordered_5ec3c72d_cuda_kernel_forward
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.update,PushPop,2418544,2413424,49,49,118928,2427.1,1729.0,1696,18082,3256.7,get_joint_acc_from_joint_vel_2ab71688_cuda_kernel_forward
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.update,PushPop,2418544,2413424,49,49,101357,2068.5,1568.0,1536,15170,2405.6,update_timestamp_kernel_71be0a73_cuda_kernel_forward
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.write_data_to_sim,PushPop,2418544,2413424,49,735,2807380,3819.6,2529.0,2432,42085,4851.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.write_data_to_sim,PushPop,2418544,2413424,49,735,1264534,1720.5,1184.0,1152,15937,2085.6,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long long) (instance 1)], std::array<char *, (unsigned long long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.write_data_to_sim,PushPop,2418544,2413424,49,588,907336,1543.1,1088.0,1056,9825,1757.9,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.write_data_to_sim,PushPop,2418544,2413424,49,98,566624,5781.9,4016.0,2176,99403,13857.0,enforce_kinematic_targets_111b85c6_cuda_kernel_forward
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.write_data_to_sim,PushPop,2418544,2413424,49,294,522227,1776.3,1216.0,1152,12193,2133.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.write_data_to_sim,PushPop,2418544,2413424,49,147,458228,3117.2,2113.0,2016,21155,3918.8,update_actuator_state_model_1a46b940_cuda_kernel_forward
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.write_data_to_sim,PushPop,2418544,2413424,49,147,382243,2600.3,1856.0,1664,17858,3174.1,update_targets_acac1b6f_cuda_kernel_forward
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.write_data_to_sim,PushPop,2418544,2413424,49,147,270970,1843.3,1280.0,1248,12065,2204.5,"array_copy_2d_kernel(void *, const void *, wp::vec_t<(unsigned int)2, unsigned long long>, wp::vec_t<(unsigned int)2, unsigned long long>, wp::vec_t<(unsigned int)2, const int *>, wp::vec_t<(unsigned int)2, const int *>, wp::vec_t<(unsigned int)2, unsigned long long>, unsigned long long)"
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.write_data_to_sim,PushPop,2418544,2413424,49,147,252443,1717.3,1216.0,1152,11105,2032.7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_kernel_impl(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, float, float) (instance 1)], std::array<char *, (unsigned long long)4>>(int, T2, T3)"
IsaacLab-Scene:isaaclab.scene.interactive_scene.InteractiveScene.write_data_to_sim,PushPop,2418544,2413424,49,147,242466,1649.4,1152.0,1088,11585,1951.4,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Sensors:isaaclab.sensors.sensor_base.SensorBase._update_outdated_buffers,PushPop,2418544,2413424,12,12,21958,1829.8,1824.5,1760,1889,41.0,compose_target_world_kernel_94db47ab_cuda_kernel_forward
IsaacLab-Sensors:isaaclab.sensors.sensor_base.SensorBase._update_outdated_buffers,PushPop,2418544,2413424,12,12,19586,1632.2,1632.0,1600,1728,40.8,copy_from_newton_kernel_f6f37562_cuda_kernel_forward
IsaacLab-Sensors:isaaclab.sensors.sensor_base.SensorBase._update_outdated_buffers,PushPop,2418544,2413424,12,12,15584,1298.7,1280.0,1280,1376,37.3,update_outdated_envs_kernel_937ac92b_cuda_kernel_forward
IsaacLab-Sensors:isaaclab.sensors.sensor_base.SensorBase.update,PushPop,2418544,2413424,49,49,101357,2068.5,1568.0,1536,15170,2405.6,update_timestamp_kernel_71be0a73_cuda_kernel_forward
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.__init__,PushPop,2418544,2413424,1,1,2433,2433.0,2433.0,2433,2433,0.0,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::NormTwoOps<float, float, float, (bool)1>, unsigned int, float, (int)4, (int)4>>(T3)"
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.__init__,PushPop,2418544,2413424,1,1,1120,1120.0,1120.0,1120,1120,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.forward,PushPop,2418544,2413424,1,1,317058,317058.0,317058.0,317058,317058,0.0,eval_articulation_fk_6c60ba16_cuda_kernel_forward
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.forward,PushPop,2418544,2413424,1,6,147919,24653.2,19570.0,16193,43684,11173.6,_copy_reset_view_rows_kernel_ebbfec29_cuda_kernel_forward
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.forward,PushPop,2418544,2413424,1,3,129358,43119.3,46757.0,16802,65799,24700.2,_copy_reset_view_rows_kernel_619bffca_cuda_kernel_forward
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.forward,PushPop,2418544,2413424,1,4,116366,29091.5,24275.0,20963,46853,11995.0,_copy_reset_view_rows_kernel_a125248c_cuda_kernel_forward
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.forward,PushPop,2418544,2413424,1,2,79721,39860.5,39860.5,25795,53926,19891.6,_scatter_reset_owned_rows_kernel_fe63c89c_cuda_kernel_forward
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.forward,PushPop,2418544,2413424,1,4,71239,17809.8,17858.0,17057,18466,580.3,_zero_reset_view_rows_kernel_0eae9346_cuda_kernel_forward
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.forward,PushPop,2418544,2413424,1,2,56710,28355.0,28355.0,22210,34500,8690.3,_copy_reset_view_rows_kernel_63c01e63_cuda_kernel_forward
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.forward,PushPop,2418544,2413424,1,1,35139,35139.0,35139.0,35139,35139,0.0,_reset_proxy_values_masked_kernel_43f5823e_cuda_kernel_forward
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.forward,PushPop,2418544,2413424,1,1,30595,30595.0,30595.0,30595,30595,0.0,_scatter_reset_owned_rows_kernel_66882d6f_cuda_kernel_forward
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.forward,PushPop,2418544,2413424,1,2,30308,15154.0,15154.0,15106,15202,67.9,_zero_reset_view_rows_kernel_18ddefaa_cuda_kernel_forward
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.forward,PushPop,2418544,2413424,1,1,20898,20898.0,20898.0,20898,20898,0.0,reset_rigid_state_0312466f_cuda_kernel_forward
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.forward,PushPop,2418544,2413424,1,1,20675,20675.0,20675.0,20675,20675,0.0,reset_world_buffers_kernel_3098eca0_cuda_kernel_forward
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,3814,82137309,21535.7,4417.0,1088,1813381,104092.6,"void cuBQL::sahBuilder_impl::selectSplits<float, (int)3>(cuBQL::gpuBuilder_impl::BuildState *, cuBQL::sahBuilder_impl::SAHBins<cuBQL::box_t<T1, T2>> *, int, int, cuBQL::gpuBuilder_impl::NodeState *, cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, cuBQL::BuildConfig)"
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,8,70138491,8767311.4,6208.5,1504,70093015,24779327.1,"void memtile_kernel_by_value<(unsigned long long)256>(void *, FillValue<T1>, unsigned long long, unsigned long long)"
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,3814,55148082,14459.4,4224.0,3584,1711226,30661.0,"void cuBQL::sahBuilder_impl::binPrims<float, (int)3>(cuBQL::sahBuilder_impl::SAHBins<cuBQL::box_t<T1, T2>> *, int, int, cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, cuBQL::gpuBuilder_impl::PrimState *, const cuBQL::box_t<T1, T2> *, unsigned int)"
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,3814,33387506,8753.9,2016.0,1664,1683735,28444.2,"void cuBQL::sahBuilder_impl::clearBins<float, (int)3>(cuBQL::sahBuilder_impl::SAHBins<cuBQL::box_t<T1, T2>> *, int)"
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,54,12992806,240607.5,896.0,864,6710203,1092911.2,"void memtile_value_kernel<int>(T1 *, T1, unsigned long long)"
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,230,9691515,42137.0,32900.0,32675,1080469,96513.9,_small_cholesky_solve_block__locals__kernel_2d9776e3_cuda_kernel_forward
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,675,6168061,9137.9,2721.0,1152,26371,9014.6,"void cuBQL::sahBuilder_impl::updatePrims<float, (int)3>(cuBQL::gpuBuilder_impl::NodeState *, cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, cuBQL::gpuBuilder_impl::PrimState *, const cuBQL::box_t<T1, T2> *, int)"
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,156,5915563,37920.3,37796.0,28291,46790,4857.6,_compute_body_jac_row_6eb5882a_cuda_kernel_forward
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,230,3418862,14864.6,14849.0,14754,17506,201.0,_tile_cholesky_solve_block__locals__kernel_413936bd_cuda_kernel_forward
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,136,3185629,23423.7,6944.0,4832,61479,22990.7,"void cuBQL::cuda::refit_run<float, (int)3>(cuBQL::BinaryBVH<T1, T2>, unsigned int *, const cuBQL::box_t<T1, T2> *)"
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,68,2723821,40056.2,8257.0,8192,95082,42049.6,"void cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::DeviceRadixSortSingleTileKernel<cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::detail::radix::policy_hub<unsigned long long, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::NullType, unsigned int>::Policy1000, (bool)0, unsigned long long, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::NullType, unsigned int, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::detail::identity_decomposer_t>(const T3 *, T3 *, const T4 *, T4 *, T5, int, int, T6)"
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,607,2404698,3961.6,1153.0,1120,9217,3668.3,"void cuBQL::sahBuilder_impl::closeOpenNodes<float, (int)3>(cuBQL::gpuBuilder_impl::BuildState *, cuBQL::gpuBuilder_impl::NodeState *, cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, int)"
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,32,2012919,62903.7,29731.0,29699,1090551,187524.2,_copy_actuator_moment_4af7079d_cuda_kernel_forward
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,156,1954252,12527.3,12514.0,12449,12865,59.2,_compute_body_A_diag_entry_d84c280f_cuda_kernel_forward
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,42,1059631,25229.3,25250.0,24514,25379,119.3,_set_unit_vector_f74e5cf9_cuda_kernel_forward
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,44,585603,13309.2,14929.5,6240,15138,3214.2,_crb_accumulate_073a11b8_cuda_kernel_forward
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,136,555805,4086.8,1184.0,1088,9825,3977.6,"void cuBQL::cuda::refit_init<float, (int)3>(const cuBQL::BinaryBVH<T1, T2>::Node *, unsigned int *, int)"
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,68,525653,7730.2,1792.0,1696,18978,7892.1,"void cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::DeviceScanKernel<cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::detail::scan::policy_hub<float, float, float, unsigned int, cuda::std::__4::plus<void>>::Policy1000, <unnamed>::cub_strided_iterator<const float>, <unnamed>::cub_strided_iterator<float>, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::ScanTileState<float, (bool)1>, cuda::std::__4::plus<void>, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::NullType, unsigned int, float, (bool)0>(T2, T3, T4, int, T5, T6, T7)"
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,68,516983,7602.7,2256.5,2048,18946,7144.9,"void cuBQL::sahBuilder_impl::initPrims<float, (int)3>(cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, cuBQL::gpuBuilder_impl::PrimState *, const cuBQL::box_t<T1, T2> *, unsigned int)"
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,4,411693,102923.3,102859.0,101323,104652,1381.2,_kinematics_branch_95f8028e_cuda_kernel_forward
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,1,368872,368872.0,368872.0,368872,368872,0.0,eval_articulation_fk_6c60ba16_cuda_kernel_forward
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,44,368329,8371.1,8704.5,5761,8801,808.8,_subtree_com_acc_350f0560_cuda_kernel_forward
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,68,347142,5105.0,1376.5,1120,12641,5053.2,"void cuBQL::sahBuilder_impl::writeNodes<float, (int)3>(cuBQL::BinaryBVH<T1, T2>::Node *, cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, int)"
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,68,307908,4528.1,1249.0,1184,11777,4338.4,"wp::compute_mesh_edge_lengths(int, const wp::vec_t<(unsigned int)3, float> *, const int *, float *)"
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,68,300768,4423.1,1280.0,1120,10785,4344.2,"wp::cubql_copy_nodes_to_native(const wp::CubqlNode *, int, wp::BVHPackedNodeHalf *, wp::BVHPackedNodeHalf *, int *)"
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,13,291423,22417.2,12065.0,7168,53062,15793.9,"array_copy_1d_kernel(void *, const void *, unsigned long long, unsigned long long, const int *, const int *, unsigned long long, unsigned long long)"
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,32,281855,8808.0,8801.0,8705,9025,72.1,_compute_actuator_acc0_a0c3fa27_cuda_kernel_forward
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,68,280835,4129.9,1185.0,1120,9441,3901.5,"wp::compute_triangle_bounds(int, const wp::vec_t<(unsigned int)3, float> *, const int *, wp::vec_t<(unsigned int)3, float> *, wp::vec_t<(unsigned int)3, float> *)"
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,68,266717,3922.3,1120.0,1056,10817,3868.3,"void cuBQL::sahBuilder_impl::writePrimsAndLeafOffsets<float, (int)3>(cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, unsigned int *, cuBQL::gpuBuilder_impl::PrimState *, int)"
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,68,266653,3921.4,1120.0,992,10209,3783.0,"wp::cubql_make_boxes(const wp::vec_t<(unsigned int)3, float> *, const wp::vec_t<(unsigned int)3, float> *, cuBQL::box_t<float, (int)3> *, int)"
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,42,242329,5769.7,5761.0,5696,5952,43.1,_extract_dof_A_diag_917a07a1_cuda_kernel_forward
IsaacLab-Sim:isaaclab.sim.simulation_context.SimulationContext.reset,PushPop,2418544,2413424,1,68,234555,3449.3,1024.0,992,7713,3222.0,"wp::compute_average_mesh_edge_length(int, float *, wp::Mesh *)"
