Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
19.3,143338647,2880,49770.4,34883.0,34691,5247448,148343.8,accumulate_particle_body_contact_force_and_hessian_f80552f3_cuda_kernel_forward
14.3,106241931,48,2213373.6,1551816.0,1544583,30640149,4192905.4,create_soft_face_contacts_3a62d486_cuda_kernel_forward
12.2,90750445,2880,31510.6,21187.0,18754,3468504,125447.5,solve_elasticity_tile_f5ceeea2_cuda_kernel_forward
10.3,76232468,3814,19987.5,6785.0,1089,2208080,62618.6,"void cuBQL::sahBuilder_impl::selectSplits<float, (int)3>(cuBQL::gpuBuilder_impl::BuildState *, cuBQL::sahBuilder_impl::SAHBins<cuBQL::box_t<T1, T2>> *, int, int, cuBQL::gpuBuilder_impl::NodeState *, cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, cuBQL::BuildConfig)"
9.0,66469433,3814,17427.7,20834.0,3585,1368340,40075.1,"void cuBQL::sahBuilder_impl::binPrims<float, (int)3>(cuBQL::sahBuilder_impl::SAHBins<cuBQL::box_t<T1, T2>> *, int, int, cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, cuBQL::gpuBuilder_impl::PrimState *, const cuBQL::box_t<T1, T2> *, unsigned int)"
5.3,39593570,3814,10381.1,14850.0,1664,1348626,31285.9,"void cuBQL::sahBuilder_impl::clearBins<float, (int)3>(cuBQL::sahBuilder_impl::SAHBins<cuBQL::box_t<T1, T2>> *, int)"
2.2,16274566,48,339053.5,151584.0,146768,9114842,1293631.0,create_soft_contacts_b26277c8_cuda_kernel_forward
2.1,15320540,8,1915067.5,3312.5,1504,15282231,5401154.1,"void memtile_kernel_by_value<(unsigned long long)256>(void *, FillValue<T1>, unsigned long long, unsigned long long)"
1.9,13760947,48,286686.4,222344.0,221432,2915995,389477.0,create_soft_edge_contacts_dee9bec4_cuda_kernel_forward
1.6,12006420,480,25013.4,15906.0,15746,3027015,138653.7,update_duals_body_particle_contacts_612d811c_cuda_kernel_forward
1.6,11939627,960,12437.1,7873.0,6496,1986807,78879.7,accumulate_body_body_contacts_per_body_6d3065a2_cuda_kernel_forward
1.5,11299870,3224,3504.9,864.0,736,4470756,96144.6,"void memtile_value_kernel<int>(T1 *, T1, unsigned long long)"
1.5,10778550,960,11227.7,7937.0,6560,1944434,63388.9,accumulate_body_particle_contacts_per_body_43d37021_cuda_kernel_forward
1.1,8407411,960,8757.7,7137.0,6208,113260,11357.0,solve_rigid_body_28cc7a07_cuda_kernel_forward
1.0,7543054,182,41445.4,28627.0,22402,2134535,165531.0,_tile_cholesky_solve_block__locals__kernel_413936bd_cuda_kernel_forward
1.0,7235043,675,10718.6,14337.0,1152,26051,7782.2,"void cuBQL::sahBuilder_impl::updatePrims<float, (int)3>(cuBQL::gpuBuilder_impl::NodeState *, cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, cuBQL::gpuBuilder_impl::PrimState *, const cuBQL::box_t<T1, T2> *, int)"
0.8,6245714,2928,2133.1,1760.0,1696,82089,3000.1,apply_truncation_ts_94baa11a_cuda_kernel_forward
0.8,6050674,98,61741.6,49957.5,2368,2023835,221468.4,eval_articulation_fk_6c60ba16_cuda_kernel_forward
0.7,5233333,132,39646.5,38324.0,21442,61287,10067.2,_compute_body_jac_row_6eb5882a_cuda_kernel_forward
0.5,3856162,844,4568.9,2529.0,2400,47717,6686.8,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
0.5,3793209,136,27891.2,36356.0,5824,61350,19147.0,"void cuBQL::cuda::refit_run<float, (int)3>(cuBQL::BinaryBVH<T1, T2>, unsigned int *, const cuBQL::box_t<T1, T2> *)"
0.4,3221056,68,47368.5,69975.5,8193,95083,34998.9,"void cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::DeviceRadixSortSingleTileKernel<cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::detail::radix::policy_hub<unsigned long long, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::NullType, unsigned int>::Policy1000, (bool)0, unsigned long long, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::NullType, unsigned int, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::detail::identity_decomposer_t>(const T3 *, T3 *, const T4 *, T4 *, T5, int, int, T6)"
0.4,2826316,572,4941.1,2624.0,1216,53894,7588.8,_crb_accumulate_073a11b8_cuda_kernel_forward
0.4,2791396,607,4598.7,6497.0,1120,9281,3079.3,"void cuBQL::sahBuilder_impl::closeOpenNodes<float, (int)3>(cuBQL::gpuBuilder_impl::BuildState *, cuBQL::gpuBuilder_impl::NodeState *, cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, int)"
0.4,2777450,52,53412.5,25762.5,24770,299776,77895.1,_kinematics_branch_95f8028e_cuda_kernel_forward
0.3,2515344,528,4763.9,2016.0,1088,1259561,54782.8,_cfrc_backward_72237d38_cuda_kernel_forward
0.3,2340731,908,2577.9,1184.0,1152,22915,4183.2,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long long) (instance 1)], std::array<char *, (unsigned long long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
0.3,2334558,52,44895.3,4000.0,3713,1948563,269443.9,_transmission_1c4157e8_cuda_kernel_forward
0.3,2130731,132,16141.9,16513.0,14146,19842,1880.3,_compute_body_A_diag_entry_d84c280f_cuda_kernel_forward
0.2,1829891,572,3199.1,1664.0,1184,19810,4439.5,_subtree_com_acc_350f0560_cuda_kernel_forward
0.2,1589654,997,1594.4,1120.0,1056,15906,1970.2,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
0.2,1555755,92,16910.4,17810.0,6305,214135,21453.4,_linesearch_iterative_kernel__locals__kernel_a5beb2cb_cuda_kernel_forward
0.2,1453407,48,30279.3,25154.5,25058,258396,33632.1,_harvest_vbd_body_particle_contact_forces_on_proxy_bodies_kernel_d68af8d2_cuda_kernel_forward
0.2,1249163,582,2146.3,1473.0,1440,24867,2850.0,_copy_reset_view_rows_kernel_ebbfec29_cuda_kernel_forward
0.1,1078489,48,22468.5,14018.0,13314,418669,58403.8,compute_shape_aabbs_3132aed6_cuda_kernel_forward
0.1,1045849,140,7470.4,1312.0,1184,842523,71093.5,set_conditional_if_handle_kernel
0.1,1045792,480,2178.7,1696.0,1632,27971,2835.7,update_duals_body_body_contacts_7c780c76_cuda_kernel_forward
0.1,1042352,48,21715.7,18162.0,17474,186229,24253.5,create_narrow_phase_primitive_kernel__locals__narrow_phase_primitive_kernel_81a38a1a_cuda_kernel_forward
0.1,1040176,48,21670.3,18082.0,17985,178963,23191.0,build_body_particle_contact_lists_8cacaa6b_cuda_kernel_forward
0.1,1032111,48,21502.3,17906.0,17506,183604,23899.9,init_body_particle_contacts_3792bb31_cuda_kernel_forward
0.1,984843,388,2538.3,1600.0,1472,49349,4093.8,_copy_reset_view_rows_kernel_a125248c_cuda_kernel_forward
0.1,920619,48,19179.6,13169.5,12225,155345,28621.1,_comvel_branch_0f933c58_cuda_kernel_forward
0.1,871326,32,27228.9,27427.0,23682,32676,3499.3,_copy_actuator_moment_4af7079d_cuda_kernel_forward
0.1,815522,418,1951.0,1185.0,1056,14594,2552.9,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
0.1,804211,388,2072.7,1472.0,1408,18690,2627.5,_zero_reset_view_rows_kernel_0eae9346_cuda_kernel_forward
0.1,796976,140,5692.7,4897.0,4288,44741,5621.5,_update_constraint_efc__locals__kernel_9c16a648_cuda_kernel_forward
0.1,775691,140,5540.6,4544.0,3264,76936,8334.1,_update_gradient_JTDAJ_dense_tiled__locals__kernel_a05bba6c_cuda_kernel_forward
0.1,738776,291,2538.7,1568.0,1536,38725,4146.4,_copy_reset_view_rows_kernel_619bffca_cuda_kernel_forward
0.1,694215,63,11019.3,3712.0,2304,32931,11827.6,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIterator &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
0.1,690253,71,9721.9,6593.0,5793,34083,7418.7,compute_solid_mesh_inertia_7f9d593c_cuda_kernel_forward
0.1,665832,136,4895.8,6688.0,1120,9793,3331.3,"void cuBQL::cuda::refit_init<float, (int)3>(const cuBQL::BinaryBVH<T1, T2>::Node *, unsigned int *, int)"
0.1,664412,140,4745.8,4064.0,3680,44485,4765.5,_update_gradient_cholesky__locals__kernel_d6d4c322_cuda_kernel_forward
0.1,634787,68,9335.1,13201.5,1696,18850,6580.0,"void cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::DeviceScanKernel<cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::detail::scan::policy_hub<float, float, float, unsigned int, cuda::std::__4::plus<void>>::Policy1000, <unnamed>::cub_strided_iterator<const float>, <unnamed>::cub_strided_iterator<float>, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::ScanTileState<float, (bool)1>, cuda::std::__4::plus<void>, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::NullType, unsigned int, float, (bool)0>(T2, T3, T4, int, T5, T6, T7)"
0.1,627801,68,9232.4,12385.0,2080,19490,6133.1,"void cuBQL::sahBuilder_impl::initPrims<float, (int)3>(cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, cuBQL::gpuBuilder_impl::PrimState *, const cuBQL::box_t<T1, T2> *, unsigned int)"
0.1,624707,48,13014.7,8929.0,8640,106380,19584.9,_cacc_branch_ffe1d6c4_cuda_kernel_forward
0.1,578618,48,12054.5,7025.0,5249,247675,34735.0,forward_step_80a3fe76_cuda_kernel_forward
0.1,532736,140,3805.3,3472.5,2976,30180,3196.5,_update_gradient_JTCJ_dense_f52c2ac2_cuda_kernel_forward
0.1,526590,287,1834.8,1408.0,1344,18402,2116.6,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.1,484565,98,4944.5,3313.0,1920,92426,10964.4,enforce_kinematic_targets_111b85c6_cuda_kernel_forward
0.1,483116,96,5032.5,4256.0,3744,39748,5323.2,_tile_cholesky_factorize_solve_block__locals__kernel_86a93633_cuda_kernel_forward
0.1,481303,194,2480.9,1632.0,1440,30691,3882.0,_scatter_reset_owned_rows_kernel_fe63c89c_cuda_kernel_forward
0.1,477049,147,3245.2,2144.0,2016,22595,4350.3,update_actuator_state_model_1a46b940_cuda_kernel_forward
0.1,473501,194,2440.7,1632.0,1472,24739,3502.6,_copy_reset_view_rows_kernel_63c01e63_cuda_kernel_forward
0.1,460908,48,9602.3,6529.0,6496,79304,14501.0,_equality_joint__locals__kernel_98acb280_cuda_kernel_forward
0.1,429043,92,4663.5,2256.5,2016,206422,21339.5,_solve_done_c8485047_cuda_kernel_forward
0.1,425582,68,6258.6,8849.0,1248,12610,4380.4,"void cuBQL::sahBuilder_impl::writeNodes<float, (int)3>(cuBQL::BinaryBVH<T1, T2>::Node *, cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, int)"
0.1,414156,140,2958.3,2624.0,2240,26563,2740.3,mul_m_kernel__locals___mul_m_ff3bc617_cuda_kernel_forward
0.1,410960,194,2118.4,1504.0,1472,13858,2555.0,_zero_reset_view_rows_kernel_18ddefaa_cuda_kernel_forward
0.1,403339,147,2743.8,1856.0,1664,18850,3643.0,update_targets_acac1b6f_cuda_kernel_forward
0.1,402033,96,4187.8,3440.5,3105,46821,4876.2,_update_vbd_body_input_state_kernel_f9f4a963_cuda_kernel_forward
0.1,381958,32,11936.2,12097.0,10369,14241,1526.9,_compute_actuator_acc0_a0c3fa27_cuda_kernel_forward
0.0,369100,68,5427.9,7457.0,1216,13602,3675.2,"wp::compute_mesh_edge_lengths(int, const wp::vec_t<(unsigned int)3, float> *, const int *, float *)"
0.0,360390,68,5299.9,7073.0,1152,10625,3640.0,"wp::cubql_copy_nodes_to_native(const wp::CubqlNode *, int, wp::BVHPackedNodeHalf *, wp::BVHPackedNodeHalf *, int *)"
0.0,359144,48,7482.2,4736.0,4000,97611,14507.4,_actuator_force_311863ad_cuda_kernel_forward
0.0,355140,52,6829.6,3393.0,3296,39908,9650.2,_M_13671fca_cuda_kernel_forward
0.0,347554,52,6683.7,3137.0,2816,50309,10393.4,_cinert_1261260c_cuda_kernel_forward
0.0,342373,18,19020.7,19106.0,16610,21763,2396.9,_set_unit_vector_f74e5cf9_cuda_kernel_forward
0.0,335396,68,4932.3,6752.5,1152,9345,3263.7,"wp::compute_triangle_bounds(int, const wp::vec_t<(unsigned int)3, float> *, const int *, wp::vec_t<(unsigned int)3, float> *, wp::vec_t<(unsigned int)3, float> *)"
0.0,332492,140,2374.9,2016.0,1824,19938,2373.7,_update_constraint_init_qfrc_constraint_dense__locals__kernel_4d31aa3f_cuda_kernel_forward
0.0,326851,248,1317.9,993.0,960,8737,1463.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
0.0,323234,13,24864.2,15361.0,8481,57159,17235.5,"array_copy_1d_kernel(void *, const void *, unsigned long long, unsigned long long, const int *, const int *, unsigned long long, unsigned long long)"
0.0,317312,68,4666.4,6336.5,1088,10273,3217.3,"void cuBQL::sahBuilder_impl::writePrimsAndLeafOffsets<float, (int)3>(cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, unsigned int *, cuBQL::gpuBuilder_impl::PrimState *, int)"
0.0,316294,48,6589.5,1921.0,1856,206390,29569.4,subtract_proxy_body_forces_kernel_f7cb7450_cuda_kernel_forward
0.0,315266,68,4636.3,5936.5,992,10081,3152.4,"wp::cubql_make_boxes(const wp::vec_t<(unsigned int)3, float> *, const wp::vec_t<(unsigned int)3, float> *, cuBQL::box_t<float, (int)3> *, int)"
0.0,304001,48,6333.4,4321.0,3424,101163,13979.8,compute_rigid_contact_forces_f0cb57a3_cuda_kernel_forward
0.0,293152,142,2064.5,1376.0,1312,17858,2766.4,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,290814,52,5592.6,2848.0,2529,31779,7828.0,_geom_local_to_global_e28b714c_cuda_kernel_forward
0.0,281127,97,2898.2,2048.0,1856,21538,3847.8,reset_rigid_state_0312466f_cuda_kernel_forward
0.0,280766,68,4128.9,5761.0,992,7713,2702.6,"wp::compute_average_mesh_edge_length(int, float *, wp::Mesh *)"
