Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
0.0,70534,48,1469.5,1248.0,1216,10658,1355.9,fused_mul_add_add
0.0,68618,60,1143.6,1152.0,1120,1184,17.5,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<float>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
0.0,66470,29,2292.1,1472.0,1440,13825,3055.9,_write_2d_user_to_backend_with_indices_69eedb69_cuda_kernel_forward
0.0,64999,1,64999.0,64999.0,64999,64999,0.0,update_joint_transforms_kernel_573b834d_cuda_kernel_forward
0.0,62629,48,1304.8,864.0,864,6241,1434.0,_primitive_narrowphase__locals__primitive_narrowphase_68923485_cuda_kernel_forward
0.0,58503,2,29251.5,29251.5,27971,30532,1810.9,sync_qpos0_kernel_4ee6d78c_cuda_kernel_forward
0.0,56934,1,56934.0,56934.0,56934,56934,0.0,"wp::build_hierarchy(int, int *, const int *, const unsigned long long *, int *, const int *, volatile int *, volatile int *, volatile int *, volatile wp::BVHPackedNodeHalf *, volatile wp::BVHPackedNodeHalf *)"
0.0,54404,4,13601.0,13521.0,13473,13889,193.8,scatter_particles_vec3f_index_757c1548_cuda_kernel_forward
0.0,53668,8,6708.5,6896.5,5440,7649,870.8,"void cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::DeviceRadixSortOnesweepKernel<cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::detail::radix::policy_hub<unsigned long long, SortPayload<(int)4>, unsigned int>::Policy1000, (bool)0, unsigned long long, SortPayload<(int)4>, unsigned int, int, int, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::detail::identity_decomposer_t>(T7 *, T7 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T6, int, int, T8)"
0.0,53608,25,2144.3,1857.0,1824,2880,354.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<bool, at::native::func_wrapper_t<bool, at::native::and_kernel_cuda(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(bool, bool) (instance 1)]>, unsigned int, bool, (int)4, (int)4>>(T3)"
0.0,53382,1,53382.0,53382.0,53382,53382,0.0,eval_mujoco_coupling_effective_mass_block_kernel_463f086f_cuda_kernel_forward
0.0,52838,1,52838.0,52838.0,52838,52838,0.0,"void at::native::vectorized_gather_kernel<(int)16, long long>(char *, char *, T2 *, int, long long, long long, long long, long long, bool)"
0.0,51590,2,25795.0,25795.0,18210,33380,10726.8,_set_length_range_a26be645_cuda_kernel_forward
0.0,51013,24,2125.5,2113.0,2016,2240,80.0,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::CompareFunctor<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,49286,4,12321.5,12241.5,12097,12706,265.5,repeat_array_kernel_663a0482_cuda_kernel_forward
0.0,48964,45,1088.1,1088.0,1056,1120,18.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool>>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
0.0,48805,2,24402.5,24402.5,21122,27683,4639.3,_update_effective_inv_mass_inertia_79ac0336_cuda_kernel_forward
0.0,48070,42,1144.5,1121.0,1088,1216,35.9,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
0.0,46149,1,46149.0,46149.0,46149,46149,0.0,compute_shape_local_bounds_5bec0069_cuda_kernel_forward
0.0,45861,2,22930.5,22930.5,21379,24482,2194.2,update_axis_properties_kernel_652726ff_cuda_kernel_forward
0.0,45541,25,1821.6,1153.0,1152,9505,2269.5,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
0.0,45260,24,1885.8,1888.0,1856,1921,28.2,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<void at::native::compare_scalar_kernel<float>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,44644,26,1717.1,1120.0,1088,9057,2119.0,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
0.0,44326,3,14775.3,14818.0,11714,17794,3040.2,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
0.0,44101,4,11025.3,10977.5,10049,12097,837.9,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,44004,42,1047.7,896.0,864,6977,937.4,"void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)"
0.0,43941,2,21970.5,21970.5,21666,22275,430.6,_compute_meaninertia_af08211b_cuda_kernel_forward
0.0,43845,1,43845.0,43845.0,43845,43845,0.0,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,42953,36,1193.1,1184.0,1152,1409,41.7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::CompareFunctor<float>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
0.0,42372,36,1177.0,1184.0,1120,1217,25.5,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::tanh_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
0.0,42052,4,10513.0,10289.0,9793,11681,815.6,repeat_array_kernel_e7399df6_cuda_kernel_forward
0.0,41220,2,20610.0,20610.0,20418,20802,271.5,update_jnt_solref_from_invweight0_kernel_937c531f_cuda_kernel_forward
0.0,40837,1,40837.0,40837.0,40837,40837,0.0,update_solver_options_kernel_1d0ead13_cuda_kernel_forward
0.0,40772,2,20386.0,20386.0,19746,21026,905.1,_coupling_eval_particle_gravity_acceleration_kernel_2fe145da_cuda_kernel_forward
0.0,39076,4,9769.0,12033.5,1600,13409,5523.3,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,38533,2,19266.5,19266.5,18402,20131,1222.6,reset_wrench_composer_index_4b6bf2f5_cuda_kernel_forward
0.0,38085,3,12695.0,11873.0,11522,14690,1736.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
0.0,37828,1,37828.0,37828.0,37828,37828,0.0,_set_body_inertial_properties_kernel_81b04ed7_cuda_kernel_forward
