NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
IsaacLab-Managers:isaaclab.managers.action_manager.ActionManager.reset,PushPop,2540424,2541520,1,4,71335,17833.8,17154.0,17089,19938,1403.2,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long long) (instance 1)], std::array<char *, (unsigned long long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2540424,2541520,12,216,317323,1469.1,1472.0,1440,1537,24.8,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2540424,2541520,12,132,154097,1167.4,1153.0,1152,1185,16.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2540424,2541520,12,96,112108,1167.8,1153.0,1152,1185,16.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2540424,2541520,12,24,35715,1488.1,1488.0,1408,1537,46.4,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2540424,2541520,12,24,33253,1385.5,1376.0,1344,1441,30.7,"void at::native::cross_kernel<float, OffsetCalculator<(int)3, unsigned int, (bool)0>, int>(int, T1 *, const T1 *, const T1 *, T2, T3, T3, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2540424,2541520,12,12,27910,2325.8,2337.0,2144,2368,58.5,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, (unsigned long long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2540424,2541520,12,12,27810,2317.5,2305.0,2304,2336,16.3,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::NormTwoOps<float, float, float, (bool)1>, unsigned int, float, (int)4, (int)4>>(T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2540424,2541520,12,24,27301,1137.5,1136.5,1120,1184,18.8,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<float>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2540424,2541520,12,24,25478,1061.6,1056.0,1056,1088,12.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2540424,2541520,12,12,24036,2003.0,1984.0,1953,2177,58.9,"void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)2, (int)128, (int)1, (int)16>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2540424,2541520,12,12,20226,1685.5,1696.0,1664,1728,20.8,"void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long long, long long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<bool>, const bool *, long long>, long long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int, at_cuda_detail::cub::detail::vsmem_t)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2540424,2541520,12,12,19520,1626.7,1632.0,1600,1696,26.7,"void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned long long, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<bool>, const bool *, long long>, int *, unsigned long long, cuda::std::__4::plus<void>, int, int, cuda::std::__4::__identity>(T2, T3, T4, T5, T6, T8)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2540424,2541520,12,12,14945,1245.4,1248.0,1216,1280,16.5,fused_mul_add_add
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2540424,2541520,12,12,14594,1216.2,1216.0,1185,1248,19.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2540424,2541520,12,12,10691,890.9,896.0,864,897,12.6,"void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2540424,2541520,1,12,213495,17791.3,17153.5,17089,22179,1604.7,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long long) (instance 1)], std::array<char *, (unsigned long long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2540424,2541520,1,6,160723,26787.2,26003.0,23554,32740,3767.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIterator &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2540424,2541520,1,12,113388,9449.0,9425.0,9377,9697,85.3,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2540424,2541520,1,3,91625,30541.7,30403.0,29955,31267,666.9,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2540424,2541520,1,7,82890,11841.4,11778.0,11650,12417,260.4,"void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (int)4, void at::native::templates::cuda::uniform_and_transform<float, float, at::CUDAGeneratorImpl *, void at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, double, double, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, T3, T4)::[lambda(curandStatePhilox4_32_10 *) (instance 2)], void at::native::<unnamed>::distribution_nullary_kernel<float, float, float4, at::CUDAGeneratorImpl *, void at::native::templates::cuda::uniform_and_transform<float, float, at::CUDAGeneratorImpl *, void at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, double, double, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, T3, T4)::[lambda(curandStatePhilox4_32_10 *) (instance 2)], void at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, double, double, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, T4, const T5 &, T6)::[lambda(int, float) (instance 1)]>(long long, at::PhiloxCudaState, T3, T4)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2540424,2541520,1,2,63047,31523.5,31523.5,30499,32548,1448.9,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)8>>(at::TensorIterator &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2540424,2541520,1,3,44326,14775.3,14818.0,11714,17794,3040.2,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2540424,2541520,1,3,38085,12695.0,11873.0,11522,14690,1736.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2540424,2541520,1,4,37956,9489.0,9377.0,9377,9825,224.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2540424,2541520,1,3,35076,11692.0,11841.0,10785,12450,842.4,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2540424,2541520,1,1,31044,31044.0,31044.0,31044,31044,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)8>>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2540424,2541520,1,1,19362,19362.0,19362.0,19362,19362,0.0,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4, (int)4>>(T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2540424,2541520,1,1,16706,16706.0,16706.0,16706,16706,0.0,"void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)2, (int)128, (int)1, (int)16>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2540424,2541520,1,1,10177,10177.0,10177.0,10177,10177,0.0,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::CUDAFunctorOnSelf_add<long long>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2540424,2541520,1,1,7169,7169.0,7169.0,7169,7169,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<char *, (unsigned long long)1>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2540424,2541520,1,8,267804,33475.5,31155.5,23362,47397,9585.3,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2540424,2541520,1,12,215863,17988.6,17154.0,17089,20002,1286.3,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long long) (instance 1)], std::array<char *, (unsigned long long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2540424,2541520,1,5,147151,29430.2,29155.0,28515,31331,1095.9,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIterator &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2540424,2541520,1,4,114574,28643.5,28947.5,27715,28964,619.2,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)1>>(at::TensorIterator &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2540424,2541520,1,9,107276,11919.6,12034.0,9409,14529,1770.1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2540424,2541520,1,4,100779,25194.8,26290.5,21859,26339,2224.0,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2540424,2541520,1,6,75719,12619.8,12161.0,11937,15137,1242.0,_scatter_reset_masks_from_ids_2405962b_cuda_kernel_forward
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2540424,2541520,1,6,70694,11782.3,11713.0,11521,12225,252.3,"void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (int)4, void at::native::templates::cuda::uniform_and_transform<float, float, at::CUDAGeneratorImpl *, void at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, double, double, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, T3, T4)::[lambda(curandStatePhilox4_32_10 *) (instance 2)], void at::native::<unnamed>::distribution_nullary_kernel<float, float, float4, at::CUDAGeneratorImpl *, void at::native::templates::cuda::uniform_and_transform<float, float, at::CUDAGeneratorImpl *, void at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, double, double, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, T3, T4)::[lambda(curandStatePhilox4_32_10 *) (instance 2)], void at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, double, double, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, T4, const T5 &, T6)::[lambda(int, float) (instance 1)]>(long long, at::PhiloxCudaState, T3, T4)"
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2540424,2541520,1,4,54404,13601.0,13521.0,13473,13889,193.8,scatter_particles_vec3f_index_757c1548_cuda_kernel_forward
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2540424,2541520,1,1,52838,52838.0,52838.0,52838,52838,0.0,"void at::native::vectorized_gather_kernel<(int)16, long long>(char *, char *, T2 *, int, long long, long long, long long, long long, bool)"
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2540424,2541520,1,4,44101,11025.3,10977.5,10049,12097,837.9,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2540424,2541520,1,2,30499,15249.5,15249.5,14658,15841,836.5,write_joint_vel_user_to_backend_with_indices_4fbc79b2_cuda_kernel_forward
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2540424,2541520,1,3,28900,9633.3,9729.0,9441,9730,166.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2540424,2541520,1,2,27746,13873.0,13873.0,13825,13921,67.9,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2540424,2541520,1,2,26627,13313.5,13313.5,12802,13825,723.4,_write_2d_user_to_backend_with_indices_69eedb69_cuda_kernel_forward
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2540424,2541520,1,3,25539,8513.0,8513.0,8513,8513,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2540424,2541520,1,3,25346,8448.7,8449.0,8416,8481,32.5,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2540424,2541520,1,2,24642,12321.0,12321.0,11233,13409,1538.7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2540424,2541520,1,2,24194,12097.0,12097.0,11873,12321,316.8,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::clamp_kernel_impl(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, float, float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2540424,2541520,1,1,10945,10945.0,10945.0,10945,10945,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_kernel_impl(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, float, float) (instance 1)], std::array<char *, (unsigned long long)4>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2540424,2541520,1,1,8641,8641.0,8641.0,8641,8641,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2540424,2541520,1,1,7233,7233.0,7233.0,7233,7233,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<char *, (unsigned long long)1>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.observation_manager.ObservationManager.__init__,PushPop,2540424,2541520,1,2,122316,61158.0,61158.0,60838,61478,452.5,"void at::native::sbtopk::gatherTopK<float, unsigned int, (int)2, (bool)0>(at::cuda::detail::TensorInfo<const T1, T2>, T2, T2, bool, T2, T2, at::cuda::detail::TensorInfo<T1, T2>, T2, at::cuda::detail::TensorInfo<long long, T2>, T2, T1 *)"
IsaacLab-Managers:isaaclab.managers.observation_manager.ObservationManager.__init__,PushPop,2540424,2541520,1,2,92938,46469.0,46469.0,45701,47237,1086.1,"void at::native::bitonicSortKVInPlace<(int)2, (int)-1, (int)16, (int)16, float, long long, at::native::GTOp<float, (bool)1>, unsigned int>(at::cuda::detail::TensorInfo<T5, T8>, T8, T8, T8, at::cuda::detail::TensorInfo<T6, T8>, T8, T7)"
IsaacLab-Managers:isaaclab.managers.observation_manager.ObservationManager.__init__,PushPop,2540424,2541520,1,5,55014,11002.8,9953.0,9633,12929,1607.8,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.observation_manager.ObservationManager.__init__,PushPop,2540424,2541520,1,1,43845,43845.0,43845.0,43845,43845,0.0,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Managers:isaaclab.managers.observation_manager.ObservationManager.__init__,PushPop,2540424,2541520,1,1,35171,35171.0,35171.0,35171,35171,0.0,gather_particles_vec3f_908e2c35_cuda_kernel_forward
IsaacLab-Managers:isaaclab.managers.observation_manager.ObservationManager.__init__,PushPop,2540424,2541520,1,1,33732,33732.0,33732.0,33732,33732,0.0,"void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatter_gather_internal_kernel<(bool)0, at::native::OpaqueType<(int)4>, long long>::operator ()<at::native::TensorAssign>(at::TensorIterator &, long long, long long, long long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
