NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,8929,8929.0,8929.0,8929,8929,0.0,_disable_joints_kernel_eb426f0b_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,8929,8929.0,8929.0,8929,8929,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,6,8705,1450.8,1472.0,1376,1504,48.3,split_transform_to_quat_2d_dae3b563_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,6,8448,1408.0,1408.0,1344,1440,35.1,write_2d_data_to_buffer_with_indices_47cc0614_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,7969,7969.0,7969.0,7969,7969,0.0,validate_and_correct_inertia_kernel_7044ee8d_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,2,7649,3824.5,3824.5,3808,3841,23.3,"array_copy_3d_kernel(void *, const void *, wp::vec_t<(unsigned int)3, unsigned long long>, wp::vec_t<(unsigned int)3, unsigned long long>, wp::vec_t<(unsigned int)3, const int *>, wp::vec_t<(unsigned int)3, const int *>, wp::vec_t<(unsigned int)3, unsigned long long>, unsigned long long)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,2,6017,3008.5,3008.5,2944,3073,91.2,"void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatter_fill_internal_kernel<at::native::OpaqueType<(int)8>, long long>::operator ()<at::native::TensorAssign>(at::TensorIterator &, at::native::OpaqueType<(int)8>, long long, long long, long long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,4832,4832.0,4832.0,4832,4832,0.0,compute_shape_world_transforms_47e17149_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,4577,4577.0,4577.0,4577,4577,0.0,compute_shape_bvh_bounds_14f038b0_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,3,4481,1493.7,1504.0,1472,1505,18.8,set_model_articulation_mask_per_world_kernel_7b6292eb_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,4481,4481.0,4481.0,4481,4481,0.0,"wp::build_leaves(const wp::vec_t<(unsigned int)3, float> *, const wp::vec_t<(unsigned int)3, float> *, int, const int *, int *, int *, wp::BVHPackedNodeHalf *, wp::BVHPackedNodeHalf *)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,4288,4288.0,4288.0,4288,4288,0.0,"wp::compute_total_bounds(const wp::vec_t<(unsigned int)3, float> *, const wp::vec_t<(unsigned int)3, float> *, wp::vec_t<(unsigned int)3, float> *, wp::vec_t<(unsigned int)3, float> *, int)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,4192,4192.0,4192.0,4192,4192,0.0,"void cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::DeviceRadixSortHistogramKernel<cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::detail::radix::policy_hub<unsigned long long, SortPayload<(int)4>, unsigned int>::Policy1000, (bool)0, unsigned long long, unsigned int, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::detail::identity_decomposer_t>(T4 *, const T3 *, T4, int, int, T5)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,4129,4129.0,4129.0,4129,4129,0.0,"wp::mark_packed_leaf_nodes(int, const int *, const int *, const int *, const unsigned long long *, wp::BVHPackedNodeHalf *, wp::BVHPackedNodeHalf *, int)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,2,4065,2032.5,2032.5,1985,2080,67.2,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,4,3584,896.0,896.0,896,896,0.0,"void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(long long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,3552,3552.0,3552.0,3552,3552,0.0,compute_particle_bvh_bounds_af1b7974_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,2,3520,1760.0,1760.0,1664,1856,135.8,"void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)2, (int)128, (int)1, (int)16>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,3360,3360.0,3360.0,3360,3360,0.0,compute_nodal_state_w_c8daa653_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,2,3264,1632.0,1632.0,1632,1632,0.0,get_root_com_pose_from_root_link_pose_b706d044_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,3169,3169.0,3169.0,3169,3169,0.0,compute_enabled_shapes_70ba08e9_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,3040,3040.0,3040.0,3040,3040,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)1>>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,2,2688,1344.0,1344.0,1312,1376,45.3,update_default_joint_values_94439699_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,2496,2496.0,2496.0,2496,2496,0.0,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<long long, at::native::ArgMaxOps<long long>, unsigned int, long long, (int)4, (int)4>>(T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,2464,2464.0,2464.0,2464,2464,0.0,"void at::native::<unnamed>::write_indices<long long>(long long *, at::native::<unnamed>::TensorDims<T1>, int, T1, long long *, long long)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,2369,2369.0,2369.0,2369,2369,0.0,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::NormTwoOps<float, float, float, (bool)1>, unsigned int, float, (int)4, (int)4>>(T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,2,2176,1088.0,1088.0,1088,1088,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,2,2016,1008.0,1008.0,992,1024,22.6,"void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,2,1920,960.0,960.0,896,1024,90.5,"wp::memset_kernel(int *, int, unsigned long long)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,1857,1857.0,1857.0,1857,1857,0.0,"wp::compute_morton_codes(const wp::vec_t<(unsigned int)3, float> *, const wp::vec_t<(unsigned int)3, float> *, int, const wp::vec_t<(unsigned int)3, float> *, const wp::vec_t<(unsigned int)3, float> *, int *, unsigned long long *, const int *)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,1856,1856.0,1856.0,1856,1856,0.0,get_body_com_pose_from_body_link_pose_5940b76d_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,1568,1568.0,1568.0,1568,1568,0.0,concat_joint_pos_limits_lower_and_upper_47a833bf_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,1536,1536.0,1536.0,1536,1536,0.0,_zero_particle_mass_kernel_f35baa97_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,1536,1536.0,1536.0,1536,1536,0.0,set_kinematic_flags_to_one_fd455eb1_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,1408,1408.0,1408.0,1408,1408,0.0,_clear_particle_flag_kernel_cf97181a_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,1248,1248.0,1248.0,1248,1248,0.0,update_soft_joint_pos_limits_ca01ff7f_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,1248,1248.0,1248.0,1248,1248,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,1248,1248.0,1248.0,1248,1248,0.0,"wp::compute_key_deltas(const unsigned long long *, int *, int)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,1216,1216.0,1216.0,1216,1216,0.0,"void cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::DeviceRadixSortExclusiveSumKernel<cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::detail::radix::policy_hub<unsigned long long, SortPayload<(int)4>, unsigned int>::Policy1000, unsigned int>(T2 *)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2541164,2538084,1,1,1089,1089.0,1089.0,1089,1089,0.0,"wp::compute_total_inv_edges(const wp::vec_t<(unsigned int)3, float> *, const wp::vec_t<(unsigned int)3, float> *, wp::vec_t<(unsigned int)3, float> *)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,38,1189919,31313.7,29107.0,22659,90666,12148.5,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,64,1053940,16467.8,17122.0,10593,22627,3288.6,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long long) (instance 1)], std::array<char *, (unsigned long long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,20,540440,27022.0,27651.0,21506,31971,3233.3,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIterator &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,1,261628,261628.0,261628.0,261628,261628,0.0,eval_articulation_fk_6c60ba16_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,21,211062,10050.6,9473.0,9345,12386,984.5,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,19,180947,9523.5,9441.0,9377,9857,156.2,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,6,178163,29693.8,29811.5,28931,29987,380.5,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)1>>(at::TensorIterator &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,14,172721,12337.2,11761.0,11681,18658,1830.4,"void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (int)4, void at::native::templates::cuda::uniform_and_transform<float, float, at::CUDAGeneratorImpl *, void at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, double, double, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, T3, T4)::[lambda(curandStatePhilox4_32_10 *) (instance 2)], void at::native::<unnamed>::distribution_nullary_kernel<float, float, float4, at::CUDAGeneratorImpl *, void at::native::templates::cuda::uniform_and_transform<float, float, at::CUDAGeneratorImpl *, void at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, double, double, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, T3, T4)::[lambda(curandStatePhilox4_32_10 *) (instance 2)], void at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, double, double, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, T4, const T5 &, T6)::[lambda(int, float) (instance 1)]>(long long, at::PhiloxCudaState, T3, T4)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,13,158799,12215.3,11873.0,9345,18370,2053.3,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,7,143154,20450.6,20707.0,18978,22210,1058.0,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4, (int)4>>(T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,10,129100,12910.0,12321.0,11969,14785,1229.4,_scatter_reset_masks_from_ids_2405962b_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,4,122509,30627.3,30211.0,30019,32068,970.4,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)8>>(at::TensorIterator &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,6,119309,19884.8,16658.0,16546,27267,5078.6,_copy_reset_view_rows_kernel_ebbfec29_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,3,108493,36164.3,39237.0,16770,52486,18055.2,_copy_reset_view_rows_kernel_619bffca_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,6,108204,18034.0,17890.0,17410,19074,563.0,reset_wrench_composer_index_4b6bf2f5_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,2,107084,53542.0,53542.0,19266,87818,48473.6,enforce_kinematic_targets_111b85c6_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,4,101098,25274.5,21762.0,19074,38500,8957.1,_copy_reset_view_rows_kernel_a125248c_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,4,99372,24843.0,25395.0,23043,25539,1202.6,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,1,79785,79785.0,79785.0,79785,79785,0.0,"void at::native::sbtopk::gatherTopK<float, unsigned int, (int)2, (bool)0>(at::cuda::detail::TensorInfo<const T1, T2>, T2, T2, bool, T2, T2, at::cuda::detail::TensorInfo<T1, T2>, T2, at::cuda::detail::TensorInfo<long long, T2>, T2, T1 *)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,6,77675,12945.8,12177.5,10754,16098,2380.9,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,4,71047,17761.8,17666.0,16865,18850,851.0,_zero_reset_view_rows_kernel_0eae9346_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,2,71016,35508.0,35508.0,29124,41892,9028.3,_scatter_reset_owned_rows_kernel_fe63c89c_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,8,67208,8401.0,8449.0,8193,8673,170.2,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,4,61509,15377.3,15441.0,14946,15681,311.4,scatter_particles_vec3f_index_757c1548_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,3,60102,20034.0,20866.0,18178,21058,1610.2,update_actuator_state_model_1a46b940_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,6,50596,8432.7,8464.5,8289,8608,124.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,3,50245,16748.3,17506.0,14817,17922,1685.5,update_targets_acac1b6f_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,2,48677,24338.5,24338.5,24227,24450,157.7,set_root_com_velocity_to_sim_index_4369c84d_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,5,46085,9217.0,9153.0,9089,9537,181.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,2,45637,22818.5,22818.5,22787,22850,44.5,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,1,45605,45605.0,45605.0,45605,45605,0.0,"void at::native::bitonicSortKVInPlace<(int)2, (int)-1, (int)16, (int)16, float, long long, at::native::GTOp<float, (bool)1>, unsigned int>(at::cuda::detail::TensorInfo<T5, T8>, T8, T8, T8, at::cuda::detail::TensorInfo<T6, T8>, T8, T7)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,2,45413,22706.5,22706.5,21634,23779,1516.7,_copy_reset_view_rows_kernel_63c01e63_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,2,44772,22386.0,22386.0,22050,22722,475.2,set_root_link_pose_to_sim_index_da5c542e_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,4,44004,11001.0,10993.0,10081,11937,757.9,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,4,43492,10873.0,10929.0,10625,11009,170.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_kernel_impl(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, float, float) (instance 1)], std::array<char *, (unsigned long long)4>>(int, T2, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,3,43236,14412.0,14722.0,11713,16801,2558.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.reset,PushPop,2541164,2538084,1,2,42917,21458.5,21458.5,16482,26435,7037.8,"void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)2, (int)128, (int)1, (int)16>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
