Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
12.4,93082096,1440,64640.3,53990.0,32675,1198146,77260.1,solve_elasticity_tile_two_particles_02446c33_cuda_kernel_forward
12.3,92440378,3814,24237.1,26211.0,1120,50117,14610.1,"void cuBQL::sahBuilder_impl::selectSplits<float, (int)3>(cuBQL::gpuBuilder_impl::BuildState *, cuBQL::sahBuilder_impl::SAHBins<cuBQL::box_t<T1, T2>> *, int, int, cuBQL::gpuBuilder_impl::NodeState *, cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, cuBQL::BuildConfig)"
11.2,84383944,3814,22124.8,20130.0,3648,43141,8010.5,"void cuBQL::sahBuilder_impl::binPrims<float, (int)3>(cuBQL::sahBuilder_impl::SAHBins<cuBQL::box_t<T1, T2>> *, int, int, cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, cuBQL::gpuBuilder_impl::PrimState *, const cuBQL::box_t<T1, T2> *, unsigned int)"
10.9,81895885,1440,56872.1,53685.5,37604,672265,55725.3,gather_particle_body_contact_force_and_hessian_a0d50067_cuda_kernel_forward
9.3,70071048,48,1459813.5,1157501.5,1152285,14829413,1971079.4,create_soft_face_contacts_a28c1f93_cuda_kernel_forward
6.9,51710492,3814,13558.1,11841.0,1696,20131,5016.4,"void cuBQL::sahBuilder_impl::clearBins<float, (int)3>(cuBQL::sahBuilder_impl::SAHBins<cuBQL::box_t<T1, T2>> *, int)"
3.9,29504344,460,64139.9,63974.5,63526,95531,2009.8,_small_cholesky_solve_block__locals__kernel_2d9776e3_cuda_kernel_forward
3.1,23374505,312,74918.3,74760.0,55750,92042,9691.6,_compute_body_jac_row_6eb5882a_cuda_kernel_forward
2.7,20513859,48,427372.1,274126.0,273534,7460455,1036758.6,create_soft_edge_contacts_09df4d83_cuda_kernel_forward
1.8,13241723,460,28786.4,28771.0,28611,32516,251.8,_tile_cholesky_solve_block__locals__kernel_413936bd_cuda_kernel_forward
1.6,11876517,8,1484564.6,6224.5,1536,11830433,4180367.4,"void memtile_kernel_by_value<(unsigned long long)256>(void *, FillValue<T1>, unsigned long long, unsigned long long)"
1.3,10107304,48,210568.8,140464.0,139792,3445365,476843.8,create_soft_contacts_b26277c8_cuda_kernel_forward
1.2,9251998,675,13706.7,12865.0,1184,23107,5433.3,"void cuBQL::sahBuilder_impl::updatePrims<float, (int)3>(cuBQL::gpuBuilder_impl::NodeState *, cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, cuBQL::gpuBuilder_impl::PrimState *, const cuBQL::box_t<T1, T2> *, int)"
1.2,8866177,960,9235.6,9105.0,5761,123917,9886.6,accumulate_body_particle_contacts_per_body_43d37021_cuda_kernel_forward
1.1,7923753,960,8253.9,8321.0,5537,83337,7700.1,accumulate_body_body_contacts_per_body_6d3065a2_cuda_kernel_forward
1.0,7703957,960,8025.0,7073.0,6305,99915,8461.0,solve_rigid_body_28cc7a07_cuda_kernel_forward
1.0,7640750,312,24489.6,24514.0,24131,25763,164.3,_compute_body_A_diag_entry_d84c280f_cuda_kernel_forward
0.8,6139898,480,12791.5,8545.0,8289,623299,32311.0,update_duals_body_particle_contacts_19f80f8b_cuda_kernel_forward
0.8,5764702,1833,3145.0,992.0,736,2943391,69636.6,"void memtile_value_kernel<int>(T1 *, T1, unsigned long long)"
0.7,4965025,136,36507.5,32468.0,6593,57639,13426.1,"void cuBQL::cuda::refit_run<float, (int)3>(cuBQL::BinaryBVH<T1, T2>, unsigned int *, const cuBQL::box_t<T1, T2> *)"
0.6,4344887,68,63895.4,55110.0,8225,95050,24055.7,"void cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::DeviceRadixSortSingleTileKernel<cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::detail::radix::policy_hub<unsigned long long, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::NullType, unsigned int>::Policy1000, (bool)0, unsigned long long, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::NullType, unsigned int, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::detail::identity_decomposer_t>(const T3 *, T3 *, const T4 *, T4 *, T5, int, int, T6)"
0.6,4201221,84,50014.5,49990.0,49925,50406,78.2,_set_unit_vector_f74e5cf9_cuda_kernel_forward
0.5,3903108,48,81314.8,80168.0,79144,86121,2406.8,_harvest_vbd_body_particle_contact_forces_on_proxy_bodies_kernel_d68af8d2_cuda_kernel_forward
0.5,3855320,1488,2590.9,2241.0,2112,38277,2750.1,apply_truncation_ts_94baa11a_cuda_kernel_forward
0.5,3786207,616,6146.4,2561.0,1216,29667,9065.2,_crb_accumulate_073a11b8_cuda_kernel_forward
0.5,3767212,851,4426.8,2528.0,2432,90666,7083.5,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
0.5,3764023,64,58812.9,58759.0,58694,59943,179.2,_copy_actuator_moment_4af7079d_cuda_kernel_forward
0.5,3716433,607,6122.6,5345.0,1120,9089,2076.8,"void cuBQL::sahBuilder_impl::closeOpenNodes<float, (int)3>(cuBQL::gpuBuilder_impl::BuildState *, cuBQL::gpuBuilder_impl::NodeState *, cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, int)"
0.4,2871736,56,51281.0,21346.0,20322,242458,69331.7,_kinematics_branch_95f8028e_cuda_kernel_forward
0.4,2659144,480,5539.9,4449.0,4193,102379,7637.7,update_duals_body_body_contacts_7c780c76_cuda_kernel_forward
0.3,2483367,48,51736.8,42068.5,39012,492789,65023.0,create_narrow_phase_kernel_gjk_mpr__locals__narrow_phase_kernel_gjk_mpr_7ce28e88_cuda_kernel_forward
0.3,2452369,616,3981.1,1664.0,1184,18658,5415.9,_subtree_com_acc_350f0560_cuda_kernel_forward
0.3,2366173,48,49295.3,37364.0,36547,593056,80160.1,init_body_particle_contacts_3792bb31_cuda_kernel_forward
0.3,2314362,98,23615.9,25715.0,2464,341253,52668.6,eval_articulation_fk_6c60ba16_cuda_kernel_forward
0.3,2281986,914,2496.7,1185.0,1152,22627,4159.2,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long long) (instance 1)], std::array<char *, (unsigned long long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
0.2,1779776,48,37078.7,30692.0,30627,314306,40875.2,build_body_particle_contact_lists_8cacaa6b_cuda_kernel_forward
0.2,1662902,48,34643.8,20498.0,19746,699564,98015.7,build_particle_body_contact_adjacency_active_8dcd7774_cuda_kernel_forward
0.2,1521215,92,16534.9,18082.0,6433,208598,20848.5,_linesearch_iterative_kernel__locals__kernel_a5beb2cb_cuda_kernel_forward
0.2,1417923,971,1460.3,1120.0,1056,9985,1634.4,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
0.2,1204025,528,2280.4,1953.0,1088,21251,2598.9,_cfrc_backward_72237d38_cuda_kernel_forward
0.2,1190570,140,8504.1,7457.0,3648,168947,15043.1,_update_gradient_JTDAJ_dense_tiled__locals__kernel_de7e1632_cuda_kernel_forward
0.2,1186849,48,24726.0,13761.0,13058,539643,75903.6,compute_shape_aabbs_3132aed6_cuda_kernel_forward
0.2,1153951,48,24040.6,19634.0,18274,231385,30567.9,create_narrow_phase_primitive_kernel__locals__narrow_phase_primitive_kernel_81a38a1a_cuda_kernel_forward
0.1,1121948,582,1927.7,1504.0,1440,27267,2457.1,_copy_reset_view_rows_kernel_ebbfec29_cuda_kernel_forward
0.1,1086229,64,16972.3,16962.0,16770,17602,146.4,_compute_actuator_acc0_a0c3fa27_cuda_kernel_forward
0.1,1025615,48,21367.0,17633.5,17282,189908,24848.1,ccd_kernel_builder__locals__ccd_kernel_82ea07c5_cuda_kernel_forward
0.1,1005914,140,7185.1,6241.0,5441,72392,7886.9,_update_gradient_cholesky__locals__kernel_8033196e_cuda_kernel_forward
0.1,920130,84,10953.9,10945.0,10849,11265,80.8,_extract_dof_A_diag_917a07a1_cuda_kernel_forward
0.1,881632,136,6482.6,5761.0,1152,9633,2292.6,"void cuBQL::cuda::refit_init<float, (int)3>(const cuBQL::BinaryBVH<T1, T2>::Node *, unsigned int *, int)"
0.1,846525,388,2181.8,1601.0,1472,38500,2979.2,_copy_reset_view_rows_kernel_a125248c_cuda_kernel_forward
0.1,786488,140,5617.8,4928.5,4321,57255,5566.2,_update_constraint_efc__locals__kernel_9c16a648_cuda_kernel_forward
0.1,786229,68,11562.2,10017.0,2081,16514,3799.6,"void cuBQL::sahBuilder_impl::initPrims<float, (int)3>(cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, cuBQL::gpuBuilder_impl::PrimState *, const cuBQL::box_t<T1, T2> *, unsigned int)"
0.1,781687,68,11495.4,9793.0,1760,17570,3956.8,"void cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::DeviceScanKernel<cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::detail::scan::policy_hub<float, float, float, unsigned int, cuda::std::__4::plus<void>>::Policy1000, <unnamed>::cub_strided_iterator<const float>, <unnamed>::cub_strided_iterator<float>, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::ScanTileState<float, (bool)1>, cuda::std::__4::plus<void>, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::NullType, unsigned int, float, (bool)0>(T2, T3, T4, int, T5, T6, T7)"
0.1,745617,418,1783.8,1184.0,1056,12386,2195.2,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
0.1,723309,388,1864.2,1472.0,1408,18850,2224.0,_zero_reset_view_rows_kernel_0eae9346_cuda_kernel_forward
0.1,714574,48,14887.0,12113.0,11585,137743,18115.9,_comvel_branch_0f933c58_cuda_kernel_forward
0.1,689070,291,2367.9,1632.0,1568,52486,4162.8,_copy_reset_view_rows_kernel_619bffca_cuda_kernel_forward
0.1,675332,63,10719.6,3712.0,2272,31971,11355.6,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIterator &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
0.1,671717,71,9460.8,6529.0,5792,33508,7249.1,compute_solid_mesh_inertia_7f9d593c_cuda_kernel_forward
0.1,656304,317,2070.4,1408.0,1344,19234,2660.2,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.1,649225,48,13525.5,8001.0,7232,275294,38587.7,forward_step_80a3fe76_cuda_kernel_forward
0.1,647906,96,6749.0,5729.0,5313,57926,7284.3,_small_cholesky_factorize_solve_block__locals__kernel_35b90ab6_cuda_kernel_forward
0.1,619921,140,4428.0,3952.5,3648,38148,3969.8,_update_gradient_JTCJ_dense_f52c2ac2_cuda_kernel_forward
0.1,537563,48,11199.2,9025.0,8929,108012,14273.3,_equality_joint__locals__kernel_98acb280_cuda_kernel_forward
0.1,530876,56,9479.9,3937.0,3776,40613,12850.9,_transmission_1c4157e8_cuda_kernel_forward
0.1,523165,68,7693.6,6993.0,1248,12225,2858.3,"void cuBQL::sahBuilder_impl::writeNodes<float, (int)3>(cuBQL::BinaryBVH<T1, T2>::Node *, cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, int)"
